Episodio,Turno,Dados,Puntaje de Tirada,Puntaje Total,Acción
411,0,"[5, 5, 1, 6, 1, 2]",0,0,Plantarse
412,0,"[3, 3, 1, 2, 5, 6]",0,0,Plantarse
413,0,"[6, 3, 3, 4, 3, 4]",0,0,Plantarse
414,0,"[6, 5, 2, 2, 2, 6]",0,0,Plantarse
415,0,"[3, 6, 4, 3, 5, 2]",0,0,Plantarse
416,0,"[5, 4, 6, 4, 4, 5]",0,0,Plantarse
417,0,"[4, 1, 4, 3, 2, 3]",0,0,Plantarse
418,0,"[4, 3, 5, 5, 6, 6]",0,0,Plantarse
419,0,"[1, 1, 6, 4, 3, 1]",0,0,Plantarse
420,0,"[6, 4, 3, 4, 2, 3]",0,0,Plantarse
421,0,"[2, 5, 3, 1, 2, 2]",0,0,Plantarse
422,0,"[6, 1, 3, 4, 3, 2]",0,0,Plantarse
423,0,"[4, 5, 3, 5, 5, 3]",0,0,Plantarse
424,0,"[3, 4, 4, 4, 6, 6]",0,0,Plantarse
425,0,"[2, 4, 4, 5, 2, 5]",0,0,Plantarse
426,0,"[4, 6, 2, 4, 5, 6]",0,0,Plantarse
427,0,"[2, 2, 5, 6, 4, 2]",0,0,Plantarse
428,0,"[2, 4, 3, 1, 3, 1]",0,0,Plantarse
429,0,"[5, 6, 2, 2, 6, 4]",0,0,Plantarse
430,0,"[5, 6, 6, 2, 1, 5]",0,0,Plantarse
431,0,"[4, 6, 6]",0,0,Plantarse
432,0,"[6, 5, 2, 2, 5, 3]",0,0,Plantarse
433,0,"[5, 4, 4, 2, 3, 4]",0,0,Plantarse
434,0,"[3, 5, 5, 5, 3, 5]",0,0,Plantarse
435,0,"[4, 1, 6, 5, 1, 2]",0,0,Plantarse
436,0,"[4, 5, 5, 3, 5, 3]",0,0,Plantarse
437,0,"[4, 5, 4, 2, 4, 4]",0,0,Plantarse
438,0,"[6, 5, 6, 1, 3, 1]",0,0,Plantarse
439,0,"[3, 1, 6, 4, 5, 6]",0,0,Plantarse
440,0,"[4, 4, 4, 1, 4, 4]",0,0,Plantarse
441,0,"[5, 6, 3, 6, 4, 4]",0,0,Plantarse
442,0,"[1, 2, 5, 2, 1, 6]",0,0,Plantarse
443,0,"[5, 4, 6, 5, 5, 2]",0,0,Plantarse
444,0,"[2, 5, 4, 1, 6, 3]",0,0,Plantarse
445,0,"[6, 6, 4, 1, 3, 4]",0,0,Plantarse
446,0,"[6, 5, 4, 1, 6, 5]",0,0,Plantarse
447,0,"[3, 4, 3, 5, 1, 1]",0,0,Plantarse
448,0,"[3, 6, 6, 5, 5, 1]",0,0,Plantarse
449,0,"[4, 2, 4, 2, 4, 4]",0,0,Plantarse
450,0,"[2, 1, 6, 2, 3, 4]",0,0,Plantarse
451,0,"[1, 3, 3, 2, 6, 4]",0,0,Plantarse
452,0,"[6, 3, 4, 1, 6, 3]",0,0,Plantarse
453,0,"[5, 4, 3, 5, 3, 1]",0,0,Plantarse
454,0,[],0,0,Plantarse
455,0,"[2, 5, 3, 1, 4, 3]",0,0,Plantarse
456,0,"[3, 5, 6, 3, 2, 6]",0,0,Plantarse
457,0,"[1, 5, 3, 6, 5, 2]",0,0,Plantarse
458,0,"[3, 6, 4, 2, 3, 6]",0,0,Plantarse
459,0,"[6, 3, 4, 2, 5, 3]",0,0,Plantarse
460,0,"[1, 1, 1, 4, 3, 3]",0,0,Plantarse
461,0,"[5, 1, 1, 6, 3, 2]",0,0,Plantarse
462,0,"[6, 3, 5, 2, 2, 5]",0,0,Plantarse
463,0,"[1, 4, 2, 4, 5, 3]",0,0,Plantarse
464,0,"[3, 4, 3, 6, 4, 2]",0,0,Plantarse
465,0,"[5, 3, 6, 4, 1, 1]",0,0,Plantarse
466,0,"[2, 6, 5, 3, 4, 5]",0,0,Plantarse
467,0,"[1, 4, 4, 3, 5, 1]",0,0,Plantarse
468,0,"[5, 2, 6, 4, 1, 4]",0,0,Plantarse
469,0,"[1, 4, 4, 2, 2, 3]",0,0,Plantarse
470,0,"[4, 6, 4, 4, 5, 6]",0,0,Plantarse
471,0,"[2, 6, 6, 5, 5, 6]",0,0,Plantarse
472,0,"[4, 4, 4, 1, 6, 3]",0,0,Plantarse
473,0,"[1, 6, 4, 1, 4, 1]",0,0,Plantarse
474,0,"[2, 3, 3, 6, 6, 3]",0,0,Plantarse
475,0,"[5, 1, 3, 3, 4, 3]",0,0,Plantarse
476,0,"[3, 4, 5, 3, 3, 2]",0,0,Plantarse
477,0,"[3, 6, 5, 1, 3, 6]",0,0,Plantarse
478,0,"[6, 1, 4, 1, 2, 6]",0,0,Plantarse
479,0,"[4, 4, 4, 5, 3, 6]",0,0,Plantarse
480,0,"[1, 1, 4, 2, 6, 4]",0,0,Plantarse
481,0,"[2, 6, 1, 3, 3, 3]",0,0,Plantarse
482,0,"[5, 6, 1, 4, 2, 3]",0,0,Plantarse
483,0,"[1, 3, 1, 5, 3, 1]",0,0,Plantarse
484,0,"[2, 1, 6, 5, 6, 2]",0,0,Plantarse
485,0,"[6, 2, 5, 2, 6, 4]",0,0,Plantarse
486,0,"[3, 5, 4, 2, 4, 3]",0,0,Plantarse
487,0,"[3, 5, 6, 2, 6, 4]",0,0,Plantarse
488,0,"[6, 3, 1, 3, 4, 5]",0,0,Plantarse
489,0,"[5, 1, 6, 5, 6, 6]",0,0,Plantarse
490,0,"[4, 5, 4, 6, 2, 4]",0,0,Plantarse
491,0,"[2, 5, 6, 3, 5, 5]",0,0,Plantarse
492,0,"[1, 5, 5, 1, 4, 1]",0,0,Plantarse
493,0,"[1, 4, 3, 2, 4, 6]",0,0,Plantarse
494,0,"[4, 5, 4, 6, 2, 5]",0,0,Plantarse
495,0,"[2, 1, 4, 2, 1, 3]",0,0,Plantarse
496,0,"[2, 2, 5, 5, 5, 1]",0,0,Plantarse
497,0,"[1, 1, 5, 3, 3, 3]",0,0,Plantarse
498,0,"[2, 6, 4, 6, 3, 5]",0,0,Plantarse
499,0,"[2, 6, 5, 3, 4, 1]",0,0,Plantarse
500,0,"[6, 4, 6, 3, 6, 6]",0,0,Plantarse
501,0,"[2, 1, 3, 2, 5, 5]",0,0,Plantarse
502,0,"[1, 3, 6, 1, 4, 2]",0,0,Plantarse
503,0,"[4, 3, 3, 1, 1, 2]",0,0,Plantarse
504,0,"[4, 1, 5, 5, 4, 3]",0,0,Plantarse
505,0,"[2, 6, 2, 5, 5, 6]",0,0,Plantarse
506,0,"[2, 2, 5]",0,0,Plantarse
507,0,"[4, 1, 3, 4, 4, 1]",0,0,Plantarse
508,0,"[6, 2, 5, 3, 3, 2]",0,0,Plantarse
509,0,"[4, 2, 6, 4, 2, 2]",0,0,Plantarse
510,0,"[3, 3, 5, 5, 2, 5]",0,0,Plantarse
511,0,"[4, 2, 3, 4, 5, 6]",0,0,Plantarse
512,0,"[6, 2, 3, 6, 5, 5]",0,0,Plantarse
513,0,"[3, 1, 3, 2, 4, 2]",0,0,Plantarse
514,0,"[6, 3, 5, 3, 4, 2]",0,0,Plantarse
515,0,"[2, 1, 6, 5, 3, 3]",0,0,Plantarse
516,0,"[4, 2, 5, 3, 6, 5]",0,0,Plantarse
517,0,"[6, 2, 5, 2, 4, 2]",0,0,Plantarse
518,0,"[4, 4, 5, 2, 1, 5]",0,0,Plantarse
519,0,"[5, 5, 5, 5, 3, 6]",0,0,Plantarse
520,0,"[2, 6, 4, 1, 3, 1]",0,0,Plantarse
521,0,"[2, 5, 1, 5, 4, 4]",0,0,Plantarse
522,0,"[3, 6, 1, 2, 5, 3]",0,0,Plantarse
523,0,"[6, 4, 2, 5, 6, 1]",0,0,Plantarse
524,0,"[5, 1, 4, 3, 5, 1]",0,0,Plantarse
525,0,"[5, 2, 5, 3, 5, 6]",0,0,Plantarse
526,0,"[6, 3]",0,0,Plantarse
527,0,"[2, 5, 3, 6, 1, 1]",0,0,Plantarse
528,0,"[3, 2, 2, 6, 4, 6]",0,0,Plantarse
529,0,"[3, 6, 2, 3, 3, 6]",0,0,Plantarse
530,0,"[6, 6, 1, 4, 5, 6]",0,0,Plantarse
531,0,"[6, 4, 1, 4, 6, 4]",0,0,Plantarse
532,0,"[5, 1, 4, 3, 1, 4]",0,0,Plantarse
533,0,"[1, 6, 2, 6, 6, 6]",0,0,Plantarse
534,0,"[2, 2, 4, 1, 5, 4]",0,0,Plantarse
535,0,"[4, 3, 4, 6, 3, 4]",0,0,Plantarse
536,0,"[1, 6, 4, 1, 2, 3]",0,0,Plantarse
537,0,"[1, 3, 2, 2, 5, 6]",0,0,Plantarse
538,0,"[2, 5, 4, 4, 2, 3]",0,0,Plantarse
539,0,"[5, 6, 1, 6, 1, 6]",0,0,Plantarse
540,0,"[1, 4, 3, 4, 5, 3]",0,0,Plantarse
541,0,"[1, 4, 3, 2, 4, 1]",0,0,Plantarse
542,0,"[2, 6, 5, 6, 1, 4]",0,0,Plantarse
543,0,"[3, 5, 2, 1, 2, 4]",0,0,Plantarse
544,0,"[5, 4, 2, 2, 3, 5]",0,0,Plantarse
545,0,"[5, 3, 6, 2, 4, 1]",0,0,Plantarse
546,0,"[2, 1, 3, 6, 2, 6]",0,0,Plantarse
547,0,"[6, 2, 5, 5, 5, 6]",0,0,Plantarse
548,0,"[3, 5, 6, 4, 3, 4]",0,0,Plantarse
549,0,"[6, 4, 6, 2, 1, 1]",0,0,Plantarse
550,0,"[3, 4, 4, 6, 6, 4]",0,0,Plantarse
551,0,"[3, 3, 4, 1, 2, 5]",0,0,Plantarse
552,0,"[5, 2, 2, 2, 1, 1]",0,0,Plantarse
553,0,"[6, 3, 2, 6, 3, 2]",0,0,Plantarse
554,0,"[6, 2, 2, 1, 3]",0,0,Plantarse
555,0,"[3, 6, 5, 4, 5, 6]",0,0,Plantarse
556,0,"[6, 5, 6, 5, 6, 4]",0,0,Plantarse
557,0,"[4, 1, 6, 5, 2, 3]",0,0,Plantarse
558,0,"[3, 5, 1, 1, 5, 2]",0,0,Plantarse
559,0,"[1, 1, 2, 3, 4, 5]",0,0,Plantarse
560,0,"[4, 4, 6, 1, 1, 6]",0,0,Plantarse
561,0,"[6, 4, 3, 5, 2, 1]",0,0,Plantarse
562,0,"[4, 1, 4, 5, 6, 3]",0,0,Plantarse
563,0,"[3, 5, 5, 5, 5, 4]",0,0,Plantarse
564,0,"[1, 1, 4, 1, 1, 6]",0,0,Plantarse
565,0,"[2, 4, 1, 4, 6, 5]",0,0,Plantarse
566,0,"[5, 1, 6, 4, 6, 1]",0,0,Plantarse
567,0,"[1, 5, 6, 4, 1, 4]",0,0,Plantarse
568,0,"[5, 2]",0,0,Plantarse
569,0,"[3, 1, 6, 1, 3, 6]",0,0,Plantarse
570,0,"[4, 1, 3, 1, 3, 3]",0,0,Plantarse
571,0,"[2, 2, 3, 5, 4, 6]",0,0,Plantarse
572,0,"[6, 1, 5, 5, 5, 4]",0,0,Plantarse
573,0,"[6, 5, 6, 2, 5, 6]",0,0,Plantarse
574,0,"[6, 4, 6, 3, 5, 3]",0,0,Plantarse
575,0,"[6, 2, 2, 4, 4, 5]",0,0,Plantarse
576,0,"[2, 5, 5, 5, 4, 6]",0,0,Plantarse
577,0,"[6, 6, 5, 4, 3, 6]",0,0,Plantarse
578,0,"[1, 5, 4, 5, 1, 6]",0,0,Plantarse
579,0,"[3, 6, 4, 2, 5, 2]",0,0,Plantarse
580,0,"[4, 4, 2, 2, 2, 2]",0,0,Plantarse
581,0,"[3, 2, 4, 4, 3, 5]",0,0,Plantarse
582,0,"[1, 2, 2, 1, 3, 4]",0,0,Plantarse
583,0,"[4, 6, 5, 4, 4, 5]",0,0,Plantarse
584,0,"[2, 3, 4, 2, 4, 2]",0,0,Plantarse
585,0,"[1, 2, 3, 3, 4, 5]",0,0,Plantarse
586,0,"[5, 4, 4, 2, 5, 4]",0,0,Plantarse
587,0,"[5, 5, 5, 5, 5, 1]",0,0,Plantarse
588,0,"[4, 5, 2, 1, 1, 5]",0,0,Plantarse
589,0,"[3, 5, 6, 3, 2, 6]",0,0,Plantarse
590,0,"[2, 6, 5, 3, 5, 6]",0,0,Plantarse
591,0,"[3, 4, 2, 4, 6, 3]",0,0,Plantarse
592,0,"[4, 2, 6, 5, 1, 3]",0,0,Plantarse
593,0,"[1, 3, 3, 4]",0,0,Plantarse
594,0,"[3, 4, 6, 2, 3, 5]",0,0,Plantarse
595,0,"[4, 1, 1, 5, 5, 3]",0,0,Plantarse
596,0,"[4, 4, 6, 6, 3, 5]",0,0,Plantarse
597,0,"[6, 6, 4, 3, 3, 4]",0,0,Plantarse
598,0,"[2, 6, 5, 5, 2, 6]",0,0,Plantarse
599,0,"[2, 3, 5, 2, 2, 3]",0,0,Plantarse
600,0,"[2, 4, 5, 5, 3, 5]",0,0,Plantarse
601,0,"[3, 5, 3, 4, 2, 5]",0,0,Plantarse
602,0,"[4, 2, 4, 6, 1, 3]",0,0,Plantarse
603,0,"[1, 3, 2, 4, 6, 5]",0,0,Plantarse
604,0,"[5, 5, 1, 2, 1, 5]",0,0,Plantarse
605,0,"[4, 5, 2, 3, 3, 4]",0,0,Plantarse
606,0,"[2, 3, 1, 3, 3, 3]",0,0,Plantarse
607,0,"[2, 2, 6, 2, 5, 4]",0,0,Plantarse
608,0,"[5, 3, 1, 5, 1, 3]",0,0,Plantarse
609,0,"[2, 1, 6, 5, 4, 3]",0,0,Plantarse
610,0,"[5, 2, 6, 5, 6, 1]",0,0,Plantarse
611,0,"[5, 1, 4, 2, 5, 1]",0,0,Plantarse
612,0,"[5, 3, 1, 1, 2, 2]",0,0,Plantarse
613,0,"[5, 2, 5, 1, 5, 3]",0,0,Plantarse
614,0,"[1, 6, 4, 4, 3, 4]",0,0,Plantarse
615,0,"[2, 6, 1, 3, 3, 2]",0,0,Plantarse
616,0,[3],0,0,Tirar
617,0,"[1, 1, 2, 3, 2, 4]",0,0,Plantarse
618,0,"[3, 2, 6, 3, 2, 4]",0,0,Plantarse
619,0,"[3, 6, 6, 5, 1, 3]",0,0,Plantarse
620,0,"[6, 4, 6, 6, 4, 2]",0,0,Plantarse
621,0,"[1, 6, 3, 3, 4, 4]",0,0,Plantarse
622,0,"[1, 3, 4, 5, 4, 6]",0,0,Plantarse
623,0,"[4, 5, 1, 3, 3, 1]",0,0,Plantarse
624,0,"[3, 3, 4, 1, 5, 3]",0,0,Plantarse
625,0,"[1, 2, 2, 4, 1, 6]",0,0,Plantarse
626,0,"[5, 5, 3, 5, 5, 3]",0,0,Plantarse
627,0,"[5, 1, 2, 2, 3, 4]",0,0,Plantarse
628,0,"[1, 1, 3, 4, 3, 2]",0,0,Plantarse
629,0,"[5, 2, 6, 4, 2, 4]",0,0,Plantarse
630,0,"[2, 6, 5, 4, 1, 1]",0,0,Plantarse
631,0,"[3, 1, 6, 5, 5, 6]",0,0,Plantarse
632,0,"[3, 6, 6, 6, 3, 4]",0,0,Plantarse
633,0,"[5, 4, 3, 5, 3, 3]",0,0,Plantarse
634,0,"[2, 1, 1, 4, 3, 1]",0,0,Plantarse
635,0,"[3, 4, 2, 6, 1, 2]",0,0,Plantarse
636,0,"[6, 2, 6, 1, 6, 3]",0,0,Plantarse
637,0,"[6, 4, 5]",0,0,Plantarse
638,0,"[2, 4]",0,0,Tirar
639,0,"[3, 4, 6, 1, 4, 4]",0,0,Plantarse
640,0,"[6, 2, 6, 5, 2, 3]",0,0,Plantarse
641,0,"[5, 2, 1, 6, 4, 5]",0,0,Plantarse
642,0,"[2, 6, 1, 1, 6, 6]",0,0,Plantarse
643,0,"[4, 3, 6, 5, 2, 5]",0,0,Plantarse
644,0,"[6, 4, 1, 4, 2, 2]",0,0,Plantarse
645,0,"[2, 5, 5, 1, 1, 5]",0,0,Plantarse
646,0,"[6, 4, 2, 1, 5, 5]",0,0,Plantarse
647,0,"[5, 2, 1, 6, 1, 3]",0,0,Plantarse
648,0,"[4, 5, 5, 5, 4, 5]",0,0,Plantarse
649,0,"[3, 1, 2, 2, 2, 5]",0,0,Plantarse
650,0,"[6, 1, 6, 3, 5, 3]",0,0,Plantarse
651,0,"[4, 3, 4, 5, 4, 3]",0,0,Plantarse
652,0,"[6, 3, 5, 5, 5, 3]",0,0,Plantarse
653,0,"[1, 6, 5, 1, 5, 1]",0,0,Plantarse
654,0,"[6, 2, 5, 5, 1, 4]",0,0,Plantarse
655,0,"[5, 4, 1, 4, 2, 3]",0,0,Plantarse
656,0,"[5, 6, 3, 4, 2, 2]",0,0,Plantarse
657,0,"[1, 2, 2, 5, 4, 3]",0,0,Plantarse
658,0,"[3, 6, 6, 3, 2, 2]",0,0,Plantarse
659,0,"[2, 6, 1, 1, 6, 6]",0,0,Plantarse
660,0,"[2, 4, 5, 3, 6, 6]",0,0,Plantarse
661,0,"[2, 2, 1, 4, 6, 4]",0,0,Plantarse
662,0,"[2, 2, 4, 2, 1, 4]",0,0,Plantarse
663,0,"[3, 3, 4, 6, 6, 2]",0,0,Plantarse
664,0,"[5, 2, 5, 2, 1, 3]",0,0,Plantarse
665,0,"[5, 3, 3, 5, 4, 2]",0,0,Plantarse
666,0,"[3, 4, 1, 2, 2, 4]",0,0,Plantarse
667,0,"[6, 1, 6, 6, 1, 3]",0,0,Plantarse
668,0,"[5, 5, 4, 2, 6, 5]",0,0,Plantarse
669,0,"[6, 4, 3, 2, 3, 5]",0,0,Plantarse
670,0,"[2, 6, 4, 2, 4, 6]",0,0,Plantarse
671,0,"[1, 4, 3, 6, 3, 5]",0,0,Plantarse
672,0,"[3, 3, 4, 6, 6, 3]",0,0,Plantarse
673,0,"[6, 4, 5, 1, 5, 3]",0,0,Plantarse
674,0,"[3, 2, 6, 5, 1, 6]",0,0,Plantarse
675,0,"[3, 1, 1, 4, 1, 5]",0,0,Plantarse
676,0,"[3, 5, 5, 4, 3, 1]",0,0,Plantarse
677,0,"[1, 1, 1, 5, 1, 3]",0,0,Plantarse
678,0,"[3, 6, 5, 4, 5, 2]",0,0,Plantarse
679,0,"[1, 2, 2, 2, 6, 6]",0,0,Plantarse
680,0,"[6, 1, 3, 6, 6, 5]",0,0,Plantarse
681,0,"[5, 4, 2, 3, 4, 5]",0,0,Plantarse
682,0,"[6, 4, 2, 1, 6, 3]",0,0,Plantarse
683,0,"[5, 6, 1, 6, 4, 1]",0,0,Plantarse
684,0,"[6, 5, 4, 1, 5, 4]",0,0,Plantarse
685,0,"[1, 3, 1, 2, 6, 4]",0,0,Plantarse
686,0,"[3, 3, 2, 2, 4, 3]",0,0,Plantarse
687,0,"[5, 5, 2, 3, 1, 2]",0,0,Plantarse
688,0,"[6, 2, 2, 5, 3, 5]",0,0,Plantarse
689,0,"[6, 3, 3, 5, 1, 1]",0,0,Plantarse
690,0,"[5, 2, 6, 2, 3, 2]",0,0,Plantarse
691,0,"[4, 2, 4, 6, 5, 1]",0,0,Plantarse
692,0,"[6, 2, 5, 5, 6, 1]",0,0,Plantarse
693,0,"[1, 6, 1, 6, 2, 2]",0,0,Plantarse
694,0,"[1, 6, 2, 6]",0,0,Plantarse
695,0,"[4, 3, 3, 4, 2, 5]",0,0,Plantarse
696,0,"[2, 3]",0,0,Plantarse
697,0,"[2, 5, 1, 4, 2, 1]",0,0,Plantarse
698,0,"[2, 6, 6, 2, 2, 6]",0,0,Plantarse
699,0,"[1, 3, 3, 1, 2, 2]",0,0,Plantarse
700,0,"[5, 5, 2, 4, 1, 3]",0,0,Plantarse
701,0,"[4, 6, 5, 1, 5, 1]",0,0,Plantarse
702,0,"[6, 4, 1, 5, 3, 2]",0,0,Plantarse
703,0,"[2, 2, 6, 5, 6, 4]",0,0,Plantarse
704,0,"[3, 6, 6, 1, 6, 2]",0,0,Plantarse
705,0,"[1, 4, 3, 5, 6, 2]",0,0,Plantarse
706,0,"[3, 6, 6, 2, 5, 5]",0,0,Plantarse
707,0,"[5, 3, 2, 3, 1, 5]",0,0,Plantarse
708,0,"[6, 4, 4, 1, 2, 3]",0,0,Plantarse
709,0,"[2, 1, 1, 6, 4, 3]",0,0,Plantarse
710,0,"[4, 2, 2, 2, 1, 2]",0,0,Plantarse
711,0,"[2, 1, 1, 2, 2, 3]",0,0,Plantarse
712,0,"[4, 3, 3, 3, 4, 2]",0,0,Plantarse
713,0,"[5, 4, 3, 1, 6, 1]",0,0,Plantarse
714,0,"[3, 6, 6, 1, 4, 5]",0,0,Plantarse
715,0,"[2, 2, 3, 4, 3, 2]",0,0,Plantarse
716,0,"[4, 6, 2, 3, 1, 4]",0,0,Plantarse
717,0,"[4, 2, 4, 1, 6, 2]",0,0,Plantarse
718,0,"[5, 1, 5, 4, 5, 1]",0,0,Plantarse
719,0,"[4, 3, 4, 4, 2, 1]",0,0,Plantarse
720,0,"[5, 3, 6, 4, 1, 6]",0,0,Plantarse
721,0,"[6, 2, 1, 1, 3, 6]",0,0,Plantarse
722,0,"[5, 1, 5, 1, 5]",0,0,Plantarse
723,0,"[4, 6, 3, 5, 1, 5]",0,0,Plantarse
724,0,"[5, 6, 1, 2, 4, 3]",0,0,Plantarse
725,0,"[1, 2, 4, 4, 6, 2]",0,0,Plantarse
726,0,"[1, 6, 1, 2, 4, 6]",0,0,Plantarse
727,0,"[3, 6, 3, 2, 3, 5]",0,0,Plantarse
728,0,"[5, 3, 2, 6, 4, 2]",0,0,Plantarse
729,0,"[4, 1, 5, 5, 5, 4]",0,0,Plantarse
730,0,"[4, 2, 2, 5, 2, 6]",0,0,Plantarse
731,0,"[5, 5, 1, 5, 6, 3]",0,0,Plantarse
732,0,"[1, 5, 1, 6, 1, 5]",0,0,Plantarse
733,0,"[6, 3, 2, 2, 6, 4]",0,0,Plantarse
734,0,"[1, 4, 4, 5, 5, 1]",0,0,Plantarse
735,0,"[4, 6, 5, 6, 3, 2]",0,0,Plantarse
736,0,"[3, 2, 1, 1, 3, 1]",0,0,Plantarse
737,0,"[1, 3, 1, 2, 3, 4]",0,0,Plantarse
738,0,"[6, 3, 2, 4, 2, 6]",0,0,Plantarse
739,0,"[6, 3, 1, 2, 2, 1]",0,0,Plantarse
740,0,"[2, 3, 1, 3, 6, 1]",0,0,Plantarse
741,0,"[5, 3, 4, 1, 4, 4]",0,0,Plantarse
742,0,"[1, 5, 6, 5, 1, 5]",0,0,Plantarse
743,0,"[1, 2, 6, 6, 4, 3]",0,0,Plantarse
744,0,"[5, 5, 4, 2, 1, 1]",0,0,Plantarse
745,0,"[3, 4, 1, 1, 3, 4]",0,0,Plantarse
746,0,"[5, 2, 5, 2, 6, 2]",0,0,Plantarse
747,0,"[2, 4, 3, 2, 3, 6]",0,0,Plantarse
748,0,"[2, 6, 6, 5, 2, 6]",0,0,Plantarse
749,0,"[6, 6, 2, 5, 2, 4]",0,0,Plantarse
750,0,"[6, 3, 1, 5, 4, 4]",0,0,Plantarse
751,0,"[4, 6, 2, 4, 1, 1]",0,0,Plantarse
752,0,"[1, 1, 4, 4, 1, 5]",0,0,Plantarse
753,0,"[3, 5, 2, 4, 5, 2]",0,0,Plantarse
754,0,"[3, 5, 2, 2, 5, 4]",0,0,Plantarse
755,0,"[1, 4, 4, 4, 2, 5]",0,0,Plantarse
756,0,"[5, 6, 6, 1, 3, 5]",0,0,Plantarse
757,0,"[1, 4, 4, 6, 2, 6]",0,0,Plantarse
758,0,"[1, 6, 6, 2, 1, 2]",0,0,Plantarse
759,0,"[6, 4, 4, 1, 5, 6]",0,0,Plantarse
760,0,"[2, 5, 6, 4, 6, 2]",0,0,Plantarse
761,0,"[3, 1, 5, 5, 5, 6]",0,0,Plantarse
762,0,"[1, 4, 2, 1, 6, 4]",0,0,Plantarse
763,0,"[3, 6, 2, 6, 4, 5]",0,0,Plantarse
764,0,"[1, 4, 6, 2, 3, 6]",0,0,Plantarse
765,0,"[3, 1, 2, 4, 1, 2]",0,0,Plantarse
766,0,"[2, 2, 2, 6, 6, 6]",0,0,Plantarse
767,0,"[4, 6, 1, 5, 5, 1]",0,0,Plantarse
768,0,"[1, 2, 1, 1, 3, 4]",0,0,Plantarse
769,0,"[5, 4, 5, 3, 3, 6]",0,0,Plantarse
770,0,"[2, 1, 6, 6, 4, 1]",0,0,Plantarse
771,0,"[1, 3, 5, 3, 2, 5]",0,0,Plantarse
772,0,"[4, 6, 5, 6, 2, 6]",0,0,Plantarse
773,0,"[1, 1, 4, 6, 4, 4]",0,0,Plantarse
774,0,"[1, 5, 1, 4, 5, 4]",0,0,Plantarse
775,0,"[4, 5, 6, 5, 1, 3]",0,0,Plantarse
776,0,"[5, 1, 1, 4, 1, 2]",0,0,Plantarse
777,0,"[3, 2, 1, 5, 5, 3]",0,0,Plantarse
778,0,"[4, 1, 2, 1, 1, 2]",0,0,Plantarse
779,0,"[6, 6, 4, 5, 6, 2]",0,0,Plantarse
780,0,"[1, 3, 5, 3, 3, 6]",0,0,Plantarse
781,0,"[1, 4, 2, 4, 5, 4]",0,0,Plantarse
782,0,"[1, 1, 6, 4, 2, 1]",0,0,Plantarse
783,0,"[5, 6, 6, 3, 2, 1]",0,0,Plantarse
784,0,"[5, 2, 6, 6, 1, 2]",0,0,Plantarse
785,0,"[4, 6, 2, 4, 3, 3]",0,0,Plantarse
786,0,"[5, 1, 6, 2, 2, 4]",0,0,Plantarse
787,0,"[1, 2, 4, 5, 6, 1]",0,0,Plantarse
788,0,"[3, 6, 1, 4, 1, 3]",0,0,Plantarse
789,0,"[2, 4, 1, 3, 2, 4]",0,0,Plantarse
790,0,"[3, 1, 1, 1, 1, 2]",0,0,Plantarse
791,0,"[5, 5, 6, 1, 5, 6]",0,0,Plantarse
792,0,"[4, 2, 5, 6, 4, 4]",0,0,Plantarse
793,0,"[5, 5, 6, 5, 5, 5]",0,0,Plantarse
794,0,"[6, 3, 6, 3, 2, 1]",0,0,Plantarse
795,0,"[5, 2, 3, 2, 1, 6]",0,0,Plantarse
796,0,"[4, 2, 4, 1, 2, 4]",0,0,Plantarse
797,0,"[1, 3, 1, 1, 5, 2]",0,0,Plantarse
798,0,"[3, 3, 6, 6, 6, 3]",0,0,Plantarse
799,0,"[3, 6, 5, 2, 6, 5]",0,0,Plantarse
800,0,"[1, 2, 5, 4, 1, 3]",0,0,Plantarse
801,0,"[5, 2, 6, 6, 5, 2]",0,0,Plantarse
802,0,"[3, 4, 3, 2, 2, 2]",0,0,Plantarse
803,0,"[2, 2, 6, 5, 5, 4]",0,0,Plantarse
804,0,"[2, 1, 5, 3, 5, 6]",0,0,Plantarse
805,0,"[1, 5, 5, 1, 1, 4]",0,0,Plantarse
806,0,"[6, 4, 1, 3, 3, 2]",0,0,Plantarse
807,0,"[2, 1, 3, 2, 6, 1]",0,0,Plantarse
808,0,"[6, 4, 6, 2, 3, 1]",0,0,Plantarse
809,0,"[1, 6, 3, 6, 6, 5]",0,0,Plantarse
810,0,"[3, 5, 3, 2, 5, 6]",0,0,Plantarse
811,0,"[3, 2, 4, 5, 1, 5]",0,0,Plantarse
812,0,"[6, 5, 2, 4, 4, 2]",0,0,Plantarse
813,0,"[2, 2, 3, 6, 1, 4]",0,0,Plantarse
814,0,"[5, 1, 5, 1, 1, 5]",0,0,Plantarse
815,0,"[1, 6, 6, 2, 2, 5]",0,0,Plantarse
816,0,"[3, 2, 3, 5, 5, 2]",0,0,Plantarse
817,0,"[6, 1, 2, 5, 4, 2]",0,0,Plantarse
818,0,"[5, 3, 1, 4, 3, 6]",0,0,Plantarse
819,0,"[1, 1, 6, 5, 1, 4]",0,0,Plantarse
820,0,"[6, 6, 3, 4, 2, 2]",0,0,Plantarse
821,0,"[5, 3, 5, 4, 2, 2]",0,0,Plantarse
822,0,"[1, 2, 4, 3, 5, 3]",0,0,Plantarse
823,0,"[1, 3, 1, 3, 4, 6]",0,0,Plantarse
824,0,"[6, 3, 5, 3, 2, 2]",0,0,Plantarse
