Estado Dados,Q(Plantarse),Q(Tirar)
"(5, 1700)",0.0,1065.5262392945986
"(5, 1950)",0.0,30.939999999999998
"(2, 1450)",1449.619991313366,2041.1190919695373
"(4, 1850)",1110.0,1.0
"(3, 1600)",1598.9514240004196,1167.4278155061402
"(6, 10000)",0.0,1.0
"(0, 11500)",0.0,1260.9160000000002
"(0, 10000)",0.0,12477.487158874452
"(6, 11500)",0.0,1.0
"(2, 12050)",0.0,-7097.084000000001
"(6, 12050)",0.0,1.0
"(2, 4100)",2460.0149434295026,362.07016
"(5, 4100)",0.0,1.0
"(0, 2750)",2574.0,1417.6108864
"(3, 2750)",0.0,-1190.8031206822395
"(6, 3800)",0.0,1.0
"(0, 3900)",2340.0,794.34256
"(2, 3900)",3276.0000000014575,1012.7065600012843
"(3, 4100)",0.0,-2411.084
"(6, 4100)",0.0,1.0
"(2, 3600)",0.0,1773.9633128996577
"(6, 3600)",0.0,1.0
"(1, 3650)",2190.0957389994496,-840.8335999999999
"(2, 3650)",0.0,1.0
"(5, 1650)",0.0,1635.2283260824229
"(1, 3700)",3662.2592639318505,2681.8967212525113
"(6, 3700)",0.0,1.0
"(4, 2250)",2226.960000000016,1.0
"(4, 2450)",0.0,1313.7461324225603
"(4, 2600)",0.0,90.94
"(3, 1550)",1302.0,2357.3471161075204
"(6, 1200)",720.0003885687362,-719.4696907026207
"(2, 2050)",1918.800000000031,1717.58650445091
"(4, 3200)",0.0,168.916
"(1, 3400)",3182.448604034945,2130.569271828293
"(4, 3400)",0.0,1.0
"(6, 1250)",0.0,1.0
"(0, 1350)",1349.1172073135217,1721.3903670128077
"(5, 3050)",0.0,869.9218924857448
"(6, 3050)",0.0,1.0
"(5, 3150)",0.0,1.0
"(4, 3350)",0.0,1.0
"(3, 3500)",0.0,495.3076
"(6, 3500)",0.0,-2099.599993040523
"(5, 1150)",1120.56,120.12304
"(4, 10150)",8526.048996295815,4830.719847780889
"(5, 3250)",0.0,1.0
"(0, 4200)",0.0,949.5496
"(6, 4200)",0.0,1.0
"(2, 4500)",3780.0501087812745,1.0
"(0, 3500)",3499.999903794639,2954.22624468736
"(5, 3600)",0.0,60.94
"(1, 4050)",0.0,-2067.6835424
"(5, 4050)",0.0,1.0
"(1, 4150)",0.0,-2345.084
"(3, 4550)",0.0,663.0903999999999
"(6, 4550)",0.0,1.0
"(2, 4600)",3864.0460569479283,1362.9287362993887
"(3, 4600)",0.0,-2519.084
"(1, 4200)",3528.000000015395,1475.1760000207835
"(2, 4200)",0.0,-2447.084
"(0, 4300)",0.0,60.94
"(1, 4300)",0.0,-2411.084
"(4, 4450)",0.0,-2538.5491423999997
"(4, 4550)",0.0,120.94
"(4, 3300)",0.0,1224.6140064129318
"(1, 3450)",3229.2214384408217,1021.7037825100756
